Hour,GROUND_R5_Temp,GROUND_R5_Humidity,UPPER_R5_Temp,UPPER_R5_Humidity,District Heating Water Energy : HOT WATER LOOP DISTRICT HEATING,DistrictCooling:Facility : None,Electricity:Facility : None,Fans:Electricity : None,InteriorEquipment:Electricity : None,InteriorLights:Electricity : None,Pumps:Electricity : None,Water:Facility : None,Total Energy
5472,21.698219447456093,71.01126093171476,24.538619369484422,50.47824918238746,0.0,401350287.8540637,93073037.18586832,10489852.986171668,64510710.61825748,14968356.060171671,3104117.521267496,0.21570813091866772,226856466.4705562
5473,21.54969770741231,71.16088337915252,24.53918536407453,51.370571120689725,598250.9515692941,372732377.02113277,74608222.54020314,9576063.48966915,49884138.24231657,12278055.081989996,2869965.7262274185,0.059505691287907315,199051765.1977705
5474,21.529237212163213,70.73739137916805,24.53924511927625,51.38227473532231,3327254.7543637003,346139761.1404213,69572440.57941605,9055910.625821989,45571976.87178277,12278055.081989996,2666497.9998212988,0.029752845643953606,186061445.87767768
5475,21.529293348040643,69.96031105477536,24.53906506015744,51.181466040862624,4384688.042702716,334070737.4178053,67190135.47039095,8919022.44542365,43415896.1865159,12278055.081989996,2577161.75646141,0.007438211410988301,180008610.62389362
5476,21.52912959917712,69.30076585508381,24.539496405180305,51.164979400043876,5441897.390887451,312700578.5665178,65766770.09805459,8727616.598579874,42337855.84388244,12278055.081989996,2423242.5736022964,0.007438211410988301,171814262.0838563
5477,21.529178069195,68.47203562099722,24.5393038243657,51.28916597161527,5417020.913792676,308024574.0853434,69897564.03746392,8692777.646567151,42949903.765588544,15865123.000067241,2389759.6252409783,0.029752845643953606,174378095.7038426
5478,21.528879364827294,68.38230221369322,24.539564455825367,51.225702543948465,4389562.3918182645,286325574.86512595,82611654.21863845,8673228.299255883,49564201.322168,22142492.054821134,2231732.5423934623,0.2008317080966909,179516699.9709532
5479,21.538169074468808,68.96059046924519,24.53937237383026,51.55673865248004,939816.2184505688,287859150.8861884,97828252.81694032,8675973.135084748,63870836.777960315,23039258.9947167,2242183.909178542,0.6991918726329261,194094575.1851533
5480,21.755627543431856,67.98072303421829,24.39291569128032,52.09937907623319,290690.4704267602,334037820.62888646,111230215.65826017,9154081.673564894,77345033.15809168,22142492.054821134,2588608.771782447,0.7438211410988574,222673052.6913646
5481,21.69490740203543,69.31464528215402,24.38460350172237,51.931596489535345,605736.1130572398,338145925.87019616,111341692.31178273,9362219.818107923,80490464.82972063,18878146.32000185,2610861.3439523354,0.7140682954549032,224258912.9728672
5482,21.683585233811456,70.01867364466912,24.3846782513336,50.187066530396265,2523623.0204969137,355445950.48873335,109756424.19480616,10201806.985379802,79732361.40723576,17084612.28171575,2737643.520474809,0.62480975852304,229079615.36454955
5483,21.683646285740817,71.57945260792015,24.384449807468002,52.295283387207974,3795496.1863535326,480249981.5473956,111729172.32348295,11496039.309145007,79440250.40567827,17084612.28171575,3708270.326943935,0.5653040672351312,273077664.9013993
5484,21.6840197615338,72.9241081275915,24.3833738130806,53.738357679057266,4575402.7492136285,538144352.768571,113903445.63166584,12125830.625679536,80518290.7483117,17084612.28171575,4174711.9759588544,0.4537308960703022,294810030.80426073
5485,21.684115861772366,72.05212887907817,24.384000660472157,49.84100102935796,6690942.211324317,512978620.11479044,113352759.15894917,13455285.972481474,79247091.02574714,16647577.676767655,4002804.483952931,0.3942252047823942,286575946.6009874
5486,21.68467832797461,71.37655723116185,24.384665679502103,48.06132389824467,8148343.662022368,490331571.76559186,111792633.76747014,14663367.685307335,76206129.37777792,17084612.28171575,3838524.422669124,0.3495959363164626,277952605.5766749
5487,21.684658265903966,70.46345159336785,24.38491601055307,50.64290968189609,9119841.040207941,596455494.3200564,113397432.84943531,16464499.420507543,75128089.03514448,17084612.28171575,4720232.112067528,0.30496666785053084,315255877.96952343
5488,21.684624206537293,69.28623259605688,24.38386363052879,53.41490908703347,8633113.59093301,802535002.9353155,126159056.91896395,21506008.72626425,78362210.0630448,19774913.4183924,6515924.711262488,0.3495959363164626,396548429.0943801
5489,21.68407674092272,68.31010973905738,24.38255787687318,53.43428373820276,3649810.485864945,768374204.5144447,144670757.81794778,18629432.03826103,93746885.8614706,26052282.314651314,6242157.603564845,0.40910162760437124,402012096.1513843
5490,21.761684203842467,67.41982108395392,24.44621367070249,51.88293224708943,0.0,716318446.4086062,167371814.1603923,18080445.503130704,115076445.1502623,28419860.95108005,5795062.555919262,0.5429894330021654,406144629.6299277
5491,21.947871901365698,66.4113925383627,24.520563237499626,49.75933981680932,0.0,616273769.1551896,170705347.49009532,16391924.062026342,114684788.38251103,34697230.00583395,4931405.039723979,0.6396861813450169,376129937.20849186
5492,21.98173091144714,66.37393746773367,24.53842966773479,50.86342083686765,0.0,519052611.5259014,162290210.40268007,13119449.63966822,105914410.14066473,39181065.02230175,4075285.6000454337,0.6099333357010631,335307747.5779805
5493,21.98927063373428,68.38183589013468,24.538486867327933,52.87050854561457,0.0,499943093.8958309,156933035.80932203,12238159.923330568,101602248.77013095,39181065.02230175,3911562.09355877,0.5578658558241428,323580733.774599
5494,21.994455017254896,68.93669789622693,24.538103064314715,52.46972766301519,0.0,474087634.6544455,141368063.06995323,11391741.051230745,96065991.55618495,30213394.989366166,3696935.4731713464,0.4537308960703022,299397274.62143505
5495,21.888064415333332,69.68480043589064,24.538147806492884,52.12067968545036,0.0,433538478.71269506,114898869.82422805,10538541.77549263,79749330.91590448,21245724.9564306,3365272.1764003686,0.3942252047823942,259411696.06179306
5496,21.761289901933576,70.1445742791362,24.538793340951234,52.76370366737094,0.0,388565346.57715225,91970333.29674722,9490510.102760602,64510710.61825748,14968356.060171671,3000756.5155574977,0.21570813091866772,221492115.4891313
5497,21.565092149240403,71.32877868087202,24.538662287991514,53.34480024179464,193520.74027983856,365585704.34541106,74032546.11169863,9048190.652592372,49884138.24231657,12278055.081989996,2822162.1347997063,0.059505691287907315,195958954.4735956
5498,21.529315901176844,71.31197046685921,24.53841308455759,53.26559594166708,3299591.885183066,362860421.33369976,69603719.74207313,8949129.277290171,45571976.87178277,12278055.081989996,2804558.5110101905,0.029752845643953606,191657057.48170072
5499,21.52926840419656,70.46911074229301,24.538535994580048,52.61113696663918,3594336.370637932,341394516.0421571,67136116.47168203,8799552.975459889,43415896.1865159,12278055.081989996,2642612.227716245,0.007438211410988301,182132400.60928038
5500,21.529153535326273,69.80721573322317,24.539223509591153,52.5227147477948,5093905.005285414,313020871.81355906,65728771.284985766,8675457.86263508,42337855.84388244,12278055.081989996,2437402.4964782526,0.007438211410988301,171767030.22460058
5501,21.52940778891991,68.8845223248885,24.539064492371356,52.583583001936525,7122552.636340554,304970182.9710582,69869463.16048767,8673228.299255883,42949903.765588544,15865123.000067241,2381208.095576002,0.029752845643953606,173900375.0296206
5502,21.528809404271843,68.65811251161321,24.53949496024715,52.466331007257764,21854282.085101474,265480535.70534396,82497646.80484314,8673228.299255883,49564201.322168,22142492.054821134,2117725.1285981396,0.2008317080966909,178275919.40165827
5503,21.55173294428232,69.28960974795727,24.539151056922304,53.20227870016955,12414062.354397085,287058803.40149134,97852059.79868679,8673228.299255883,63870836.777960315,23039258.9947167,2268735.7267539105,0.6991918726329261,197676348.38398296
5504,21.77033178325843,68.25899570341626,24.391010444081587,53.17731027554574,12685298.826439919,312973272.1271188,110751154.15977567,8806701.449984513,77345033.15809168,22142492.054821134,2456927.4968783385,0.7438211410988574,219304011.14429525
5505,21.69048503856266,69.88280368724581,24.384595975885436,54.30912893240252,4818155.532605643,348154234.24080044,111090693.04982466,9022541.096542355,80490464.82972063,18878146.32000185,2699540.8035597787,0.7140682954549035,228748156.3076267
5506,21.683764959709208,71.22641384293468,24.38429182466375,51.410478891474405,2599210.9966257317,298363338.22867095,108339559.5546482,9211930.288054787,79732361.40723576,17084612.28171575,2310655.5776418955,0.62480975852304,208660409.29641378
5507,21.68375813977841,72.8241486582073,24.384997897306178,49.49240607268933,3841974.5694363154,303129170.00326645,108320601.33696225,9460409.91057855,79440250.40567827,17084612.28171575,2335328.738989688,0.5653040672351313,210644316.19452983
5508,21.68395488371354,73.53056061716772,24.384885540154553,49.91906218673347,4877446.839004456,365199814.6031549,110382270.55902204,9986085.43560715,80518290.7483117,17084612.28171575,2793282.093387457,0.4537308960703022,233741357.7064085
5509,21.68486016904535,73.28328054605002,24.384503125226512,48.65391622423425,7242194.158086691,372932485.3879162,109245985.08022738,10493655.916673247,79247091.02574714,16647577.676767655,2857660.4610393373,0.3942252047823942,235970878.26222834
5510,21.684398929592287,72.39354828729527,24.385135548563124,47.83847127795466,8894649.509883514,400334472.60765594,108034630.00477222,11657679.425203577,76206129.37777792,17084612.28171575,3086208.92007498,0.3495959363164626,244444337.3772854
5511,21.68513090469962,71.56684402734378,24.38482547174664,45.60849432574318,10142841.084722929,409846729.469065,107851559.32178782,12333911.04052303,75128089.03514448,17084612.28171575,3304946.9644045564,0.30496666785053084,247848082.83971715
5512,21.684677969575116,70.77292429234909,24.38510914945344,44.450085502399695,9809259.286933301,447991804.874214,115674039.55501363,13742572.82738652,78362210.0630448,19774913.4183924,3794343.246189911,0.3495959363164626,268274394.27539608
5513,21.684436889763173,70.13381848062234,24.385283007052333,43.922612331000146,4521880.403665928,456239915.7174797,138128994.84433788,14364723.751324011,93746885.8614706,26052282.314651314,3965102.9168919534,0.40910162760437124,291716260.2180531
5514,21.7380056188503,68.8416755304044,24.449994281990886,43.08933757690229,0.0,457312360.69021624,162134421.57388952,14649576.882213928,115076445.1502623,28419860.95108005,3988538.590333279,0.5429894330021654,314571875.13729495
5515,21.91082785330063,67.21564348003837,24.525693942355787,44.29324206054303,0.0,412186214.2406046,165928248.719382,13067889.046623724,114684788.38251103,34697230.00583395,3478341.2844132376,0.6396861813450169,303323653.4662502
5516,21.943124940874537,67.24636578134805,24.54004453352366,46.25509310279367,0.0,356664799.7396085,159301309.77444112,11393328.455213167,105914410.14066473,39181065.02230175,2812506.1562615065,0.6099333357010631,278189576.35431063
5517,21.947689149928703,68.93646942328739,24.54024966886627,48.99707141235584,0.0,356796470.4024856,154296308.73858613,10749754.097667066,101602248.77013095,39181065.02230175,2763240.8484863536,0.5578658558241428,273228465.53941464
5518,21.947840291103105,69.69363361623782,24.539668137960547,49.660919672476865,0.0,354310626.7934891,139337938.26944295,10317114.425618498,96065991.55618495,30213394.989366166,2741437.298273349,0.4537308960703022,257441480.5339393
5519,21.831009715660795,69.78627269283204,24.539649076757083,49.85425120007767,0.0,331020790.48140603,113022804.60569397,9471815.1877287,79749330.91590448,21245724.9564306,2555933.5456301835,0.3942252047823942,223363068.09949598
5520,21.69031738366378,71.03050861642132,24.539029535425257,51.92838825165367,0.0,325959495.7561514,91013231.8186937,9016545.69499757,64510710.61825748,14968356.060171671,2517619.4452669905,0.21570813091866772,199666397.07074416
5521,21.533662630633284,72.41727101188557,24.538852720859484,53.12351426311347,667307.769363692,333810741.35877526,73563147.69697666,8823167.776330167,49884138.24231657,12278055.081989996,2577786.59633991,0.059505691287907315,185055830.73968968
5522,21.5291185467328,71.72321551536794,24.53916745152728,52.32463503345508,4171826.332417408,311039789.4292278,68942963.08665718,8676679.690303197,45571976.87178277,12278055.081989996,2416251.4425812224,0.029752845643953606,174013501.67387226
5523,21.52947188765138,70.50447519261607,24.539089850040952,52.17221812406719,6915018.80025152,306857873.9635924,66756987.559397615,8673228.299255883,43415896.1865159,12278055.081989996,2389807.9916358544,0.007438211410988301,171347951.81401226
5524,21.52921480120493,69.9173725921098,24.539476186599106,52.59903913399947,15754194.472398408,290878894.7600727,65578038.12447199,8673228.299255883,42337855.84388244,12278055.081989996,2288898.899343673,0.007438211410988301,167789067.86862904
5525,21.52950419743523,69.10902368130061,24.539196152372494,53.045902581827,22006640.28345421,287572195.8728109,69762030.20323029,8673228.299255883,42949903.765588544,15865123.000067241,2273775.138318606,0.029752845643953606,172954975.58865198
5526,21.529324747061775,68.36629339133619,24.539112941483456,53.39402300129612,26668397.640501734,285603318.3708326,82644906.31500348,8673228.299255883,49564201.322168,22142492.054821134,2264984.638758477,0.2008317080966909,186735478.3187816
5527,21.528612562591945,67.9729241402596,24.53900229139708,53.84533544091038,23675706.058060125,290148826.3508968,97879223.06529789,8673228.299255883,63870836.777960315,23039258.9947167,2295898.993364976,0.6991918726329261,202487400.5349502
5528,21.684656611754587,67.42788383165966,24.53919898993166,54.03424616333925,23232849.779745303,293807209.6702302,110091418.72150956,8673228.299255883,76953376.39034042,22142492.054821134,2322321.9770921213,0.7438211410988574,215771438.53816807
5529,21.569285698576593,69.11675750080552,24.539712866028665,51.48811486021781,14292547.94818344,233463923.46852118,104418586.37916766,8673228.299255883,78031416.73297387,15865123.000067241,1848818.34687069,0.7140682954549032,187004076.85140255
5530,21.53122086309268,70.84941907586612,24.539881888634863,49.575855553365955,6358736.142223362,220936674.29489708,101773525.18796682,8673376.380936304,77273313.31048903,14071588.96178113,1755246.534760359,0.62480975852304,177538662.0003403
