Hour,Generated PV Power,Generated PV Energy,,,,,
997,391978.09,1411121106,,,,,
998,400413.69,1441489273,,,,,
999,374268.18,1347365447,,,,,
1000,308880.6,1111970147,,,,,
1001,197309.39,710313807.2,,,,,
1002,63566.5,228839390.5,,,,,
1003,3938.48,14178512.76,,,,,
1004,0,0,,,,,
1005,0,0,,,,,
1006,0,0,,,,,
1007,0,0,,,,,
1008,0,0,,,,,
1009,0,0,,,,,
1010,0,0,,,,,
1011,0,0,,,,,
1012,0,0,,,,,
1013,0,0,,,,,
1014,0,0,,,,,
1015,0,0,,,,,
1016,0,0,,,,,
1017,44304.05,159494588.8,,,,,
1018,166308,598708813.3,,,,,
1019,265909.15,957272934.7,,,,,
1020,343220.56,1235594018,,,,,
1021,388085.89,1397109212,,,,,
1022,395179.6,1422646554,,,,,
1023,368696.56,1327307631,,,,,
1024,305235.32,1098847140,,,,,
1025,191675.9,690033256.2,,,,,
1026,61617.18,221821860,,,,,
1027,4282.94,15418567.62,,,,,
1028,26.61,95792.1546,,,,,
1029,0,0,,,,,
1030,0,0,,,,,
1031,0,0,,,,,
1032,0,0,,,,,
1033,0,0,,,,,
1034,0,0,,,,,
1035,0,0,,,,,
1036,0,0,,,,,
1037,0,0,,,,,
1038,0,0,,,,,
1039,0,0,,,,,
1040,0,0,,,,,
1041,88164.61,317392586.6,,,,,
1042,166189.44,598281982,,,,,
1043,245370.94,883335398.4,,,,,
1044,323712.64,1165365513,,,,,
1045,363546.91,1308768881,,,,,
1046,367912.59,1324485321,,,,,
1047,341027.2,1227697904,,,,,
1048,266907.24,960866072.8,,,,,
1049,156774.8,564389282.2,,,,,
1050,49177.71,177039762.6,,,,,
1051,3512.27,12644182.6,,,,,
1052,26.6,95768.69669,,,,,
1053,0,0,,,,,
1054,0,0,,,,,
1055,0,0,,,,,
1056,0,0,,,,,
1057,0,0,,,,,
1058,0,0,,,,,
1059,0,0,,,,,
1060,0,0,,,,,
1061,0,0,,,,,
1062,0,0,,,,,
1063,0,0,,,,,
1064,0,0,,,,,
1065,65130.96,234471452.6,,,,,
1066,106090.31,381925100.5,,,,,
1067,163759.29,589533438.8,,,,,
1068,241821.9,870558847.7,,,,,
1069,308092.88,1109134385,,,,,
1070,330683.3,1190459898,,,,,
1071,310454.29,1117635460,,,,,
1072,246201.18,886324245.6,,,,,
1073,146930.4,528949457.6,,,,,
1074,47724.96,171809869,,,,,
1075,3480.53,12529905.74,,,,,
1076,27.01,97246.02214,,,,,
1077,0,0,,,,,
1078,0,0,,,,,
1079,0,0,,,,,
1080,0,0,,,,,
1081,0,0,,,,,
1082,0,0,,,,,
1083,0,0,,,,,
1084,0,0,,,,,
1085,0,0,,,,,
1086,0,0,,,,,
1087,0,0,,,,,
1088,0,0,,,,,
1089,47099.28,169557413,,,,,
1090,166036.79,597732442.7,,,,,
1091,267664.91,963593681.6,,,,,
1092,340102.48,1224368945,,,,,
1093,367134.35,1321683669,,,,,
1094,349782.72,1259217779,,,,,
1095,311945.96,1123005457,,,,,
1096,237630.86,855471084,,,,,
1097,141988.55,511158778.6,,,,,
1098,48450.59,174422121.4,,,,,
1099,3467.24,12482062.55,,,,,
1100,26.95,97026.79859,,,,,
1101,0,0,,,,,
1102,0,0,,,,,
1103,0,0,,,,,
1104,0,0,,,,,
1105,0,0,,,,,
1106,0,0,,,,,
1107,0,0,,,,,
1108,0,0,,,,,
1109,0,0,,,,,
1110,0,0,,,,,
1111,0,0,,,,,
1112,0,0,,,,,
1113,46528.6,167502956.3,,,,,
1114,172182.73,619857816.3,,,,,
1115,275440.31,991585104,,,,,
1116,324352.77,1167669985,,,,,
1117,328361.57,1182101651,,,,,
1118,321057.08,1155805501,,,,,
1119,289559.23,1042413239,,,,,
1120,229490.39,826165415.6,,,,,
1121,138425.64,498332286.4,,,,,
1122,43143.78,155317609.2,,,,,
1123,3037.24,10934081.8,,,,,
1124,26.62,95818.5294,,,,,
1125,0,0,,,,,
1126,0,0,,,,,
1127,0,0,,,,,
1128,0,0,,,,,
1129,0,0,,,,,
1130,0,0,,,,,
1131,0,0,,,,,
1132,0,0,,,,,
1133,0,0,,,,,
1134,0,0,,,,,
1135,0,0,,,,,
1136,0,0,,,,,
1137,54276.12,195394031.4,,,,,
1138,147525.18,531090665.3,,,,,
1139,193187.18,695473834.9,,,,,
1140,238175.21,857430745.5,,,,,
1141,315711.05,1136559785,,,,,
1142,339766.48,1223159337,,,,,
1143,298043.48,1072956527,,,,,
1144,213273.17,767783396.8,,,,,
1145,118975.45,428311608.4,,,,,
1146,37649.47,135538102.4,,,,,
1147,2746.21,9886339.906,,,,,
1148,26.79,96454.51561,,,,,
1149,0,0,,,,,
1150,0,0,,,,,
1151,0,0,,,,,
1152,0,0,,,,,
1153,0,0,,,,,
1154,0,0,,,,,
1155,0,0,,,,,
1156,0,0,,,,,
1157,0,0,,,,,
1158,0,0,,,,,
1159,0,0,,,,,
1160,0,0,,,,,
1161,73478.12,264521216.1,,,,,
1162,157546.08,567165876.6,,,,,
1163,243471.48,876497335.2,,,,,
1164,291636.49,1049891363,,,,,
1165,305059.83,1098215379,,,,,
1166,294790.01,1061244028,,,,,
1167,250273.94,900986201.6,,,,,
1168,186897.75,672831907.3,,,,,
1169,104736.2,377050317.5,,,,,
1170,26964.43,97071954.16,,,,,
1171,1975.94,7113371.605,,,,,
1172,27.19,97896.50885,,,,,
1173,0,0,,,,,
1174,0,0,,,,,
1175,0,0,,,,,
1176,0,0,,,,,
1177,0,0,,,,,
1178,0,0,,,,,
1179,0,0,,,,,
1180,0,0,,,,,
1181,0,0,,,,,
1182,0,0,,,,,
1183,0,0,,,,,
1184,0,0,,,,,
1185,96091.89,345930806.4,,,,,
1186,168585.67,606908406.5,,,,,
1187,252218.87,907987944,,,,,
1188,326824.05,1176566598,,,,,
1189,361060.9,1299819229,,,,,
1190,361377.41,1300958674,,,,,
1191,329691.89,1186890799,,,,,
1192,269828.18,971381443.7,,,,,
1193,161042.49,579752966.3,,,,,
1194,47144.9,169721653.3,,,,,
1195,3305.77,11900766.41,,,,,
1196,25.78,92796.39779,,,,,
1197,0,0,,,,,
1198,0,0,,,,,
1199,0,0,,,,,
1200,0,0,,,,,
1201,0,0,,,,,
1202,0,0,,,,,
1203,0,0,,,,,
1204,0,0,,,,,
1205,0,0,,,,,
1206,0,0,,,,,
1207,0,0,,,,,
1208,0,0,,,,,
1209,95405.02,343458077.2,,,,,
1210,171204.44,616335980.5,,,,,
1211,257836.11,928209991.6,,,,,
1212,331513.41,1193448259,,,,,
1213,363140.63,1307306261,,,,,
1214,356784.65,1284424734,,,,,
1215,313314.09,1127930723,,,,,
1216,237900.19,856440683.5,,,,,
1217,143551.09,516783917.5,,,,,
1218,46210.49,166357767.4,,,,,
1219,3282.34,11816425.47,,,,,
1220,25.72,92601.53284,,,,,
1221,0,0,,,,,
1222,0,0,,,,,
1223,0,0,,,,,
1224,0,0,,,,,
1225,0,0,,,,,
1226,0,0,,,,,
1227,0,0,,,,,
1228,0,0,,,,,
1229,0,0,,,,,
1230,0,0,,,,,
1231,0,0,,,,,
1232,0,0,,,,,
1233,82395.01,296622053.9,,,,,
1234,168307.18,605905859.5,,,,,
1235,251169.36,904209704.4,,,,,
1236,322114.54,1159612349,,,,,
1237,364054,1310594401,,,,,
1238,357571,1287255596,,,,,
1239,324688.25,1168877693,,,,,
1240,249574.02,898466476.5,,,,,
1241,151827.86,546580287.5,,,,,
1242,52495.23,188982841.2,,,,,
1243,3795.77,13664789.71,,,,,
1244,25.78,92791.88579,,,,,
1245,0,0,,,,,
1246,0,0,,,,,
1247,0,0,,,,,
1248,0,0,,,,,
1249,0,0,,,,,
1250,0,0,,,,,
1251,0,0,,,,,
1252,0,0,,,,,
1253,0,0,,,,,
1254,0,0,,,,,
1255,0,0,,,,,
1256,0,0,,,,,
1257,107018.19,385265491.8,,,,,
1258,156001.91,561606860.4,,,,,
1259,238253.22,857711600.1,,,,,
1260,306881.95,1104775036,,,,,
1261,336473.28,1211303793,,,,,
1262,332434.79,1196765262,,,,,
1263,300380.73,1081370625,,,,,
1264,252855.91,910281287.1,,,,,
1265,176269.16,634568969.6,,,,,
1266,65421.14,235516086.5,,,,,
1267,5125.87,18453135.2,,,,,
1268,51.47,185305.1449,,,,,
1269,0,0,,,,,
1270,0,0,,,,,
1271,0,0,,,,,
1272,0,0,,,,,
1273,0,0,,,,,
1274,0,0,,,,,
1275,0,0,,,,,
1276,0,0,,,,,
1277,0,0,,,,,
1278,0,0,,,,,
1279,0,0,,,,,
1280,0,0,,,,,
1281,87279.94,314207778.4,,,,,
1282,174364.4,627711846.5,,,,,
1283,238372.59,858141326.8,,,,,
1284,294886.83,1061592595,,,,,
1285,324176.44,1167035188,,,,,
1286,277827.66,1000179581,,,,,
1287,224980.09,809928338.5,,,,,
1288,171342.71,616833763,,,,,
1289,91210.53,328357906.3,,,,,
1290,25371.32,91336756.96,,,,,
1291,2130.79,7670852.576,,,,,
1292,25.68,92455.36196,,,,,
1293,0,0,,,,,
1294,0,0,,,,,
1295,0,0,,,,,
1296,0,0,,,,,
1297,0,0,,,,,
1298,0,0,,,,,
1299,0,0,,,,,
1300,0,0,,,,,
1301,0,0,,,,,
1302,0,0,,,,,
1303,0,0,,,,,
1304,0,0,,,,,
1305,76265.75,274556687.8,,,,,
1306,116716.58,420179697.1,,,,,
1307,192901.67,694446017.2,,,,,
1308,277259.8,998135283.5,,,,,
1309,324240.69,1167266489,,,,,
1310,326095.84,1173945013,,,,,
1311,305840.16,1101024591,,,,,
1312,254822.95,917362622.1,,,,,
1313,154930.05,557748183.3,,,,,
1314,50595.46,182143661.8,,,,,
1315,4016.76,14460319.35,,,,,
1316,78.6,282960.4257,,,,,
1317,0,0,,,,,
1318,0,0,,,,,
1319,0,0,,,,,
1320,0,0,,,,,
1321,0,0,,,,,
1322,0,0,,,,,
1323,0,0,,,,,
1324,0,0,,,,,
1325,0,0,,,,,
1326,0,0,,,,,
1327,0,0,,,,,
1328,0,0,,,,,
1329,76245.37,274483324,,,,,
1330,151030.8,543710877,,,,,
1331,237405.66,854660362.2,,,,,
1332,304606.08,1096581888,,,,,
1333,333152.29,1199348253,,,,,
1334,314166.58,1130999705,,,,,
1335,251394.8,905021266.1,,,,,
1336,171009.54,615634358.1,,,,,
1337,103263.19,371747466.4,,,,,
1338,38484.19,138543074.2,,,,,
1339,3225.21,11610762.62,,,,,
1340,78.53,282711.5404,,,,,
1341,0,0,,,,,
1342,0,0,,,,,
1343,0,0,,,,,
1344,0,0,,,,,
1345,0,0,,,,,
1346,0,0,,,,,
1347,0,0,,,,,
1348,0,0,,,,,
1349,0,0,,,,,
1350,0,0,,,,,
1351,0,0,,,,,
1352,0,0,,,,,
1353,92850.6,334262171.5,,,,,
1354,176361.15,634900141.7,,,,,
1355,279544.12,1006358822,,,,,
1356,352471.74,1268898273,,,,,
1357,398780.25,1435608911,,,,,
1358,394108.78,1418791613,,,,,
1359,352945.97,1270605495,,,,,
1360,301941.59,1086989738,,,,,
1361,197071.96,709459044,,,,,
1362,67616.83,243420591,,,,,
1363,5169.3,18609474.5,,,,,
1364,78.38,282175.1926,,,,,
1365,0,0,,,,,
1366,0,0,,,,,
1367,0,0,,,,,
1368,0,0,,,,,
1369,0,0,,,,,
1370,0,0,,,,,
1371,0,0,,,,,
1372,0,0,,,,,
1373,0,0,,,,,
1374,0,0,,,,,
1375,0,0,,,,,
1376,0,0,,,,,
1377,87706.91,315744879.3,,,,,
1378,168194.2,605499103.8,,,,,
1379,257281.56,926213611.3,,,,,
1380,328080.4,1181089450,,,,,
1381,375016.01,1350057625,,,,,
1382,391050.2,1407780702,,,,,
1383,375485.89,1351749206,,,,,
1384,310449,1117616384,,,,,
1385,200286.87,721032737.3,,,,,
1386,66136,238089615.8,,,,,
1387,4976.95,17917014.72,,,,,
1388,78.18,281455.1346,,,,,
1389,0,0,,,,,
1390,0,0,,,,,
1391,0,0,,,,,
1392,0,0,,,,,
1393,0,0,,,,,
1394,0,0,,,,,
1395,0,0,,,,,
1396,0,0,,,,,
1397,0,0,,,,,
1398,0,0,,,,,
1399,0,0,,,,,
1400,0,0,,,,,
1401,59161.27,212980563.5,,,,,
1402,176315.08,634734297.5,,,,,
1403,275842.4,993032639.9,,,,,
1404,343088.86,1235119893,,,,,
1405,376197.88,1354312356,,,,,
1406,377957.77,1360647972,,,,,
1407,351112.24,1264004081,,,,,
1408,297975.15,1072710530,,,,,
1409,207346.28,746446596.3,,,,,
1410,73018.07,262865068.7,,,,,
1411,5835.82,21008947.99,,,,,
1412,117.83,424170.8852,,,,,
1413,0,0,,,,,
1414,0,0,,,,,
1415,0,0,,,,,
1416,0,0,,,,,
1417,0,0,,,,,
1418,0,0,,,,,
1419,0,0,,,,,
1420,0,0,,,,,
1421,0,0,,,,,
1422,0,0,,,,,
1423,0,0,,,,,
1424,0,0,,,,,
1425,72858.54,262290741,,,,,
1426,188795.32,679663156.8,,,,,
1427,293775.74,1057592672,,,,,
1428,363660.8,1309178873,,,,,
1429,392910.97,1414479499,,,,,
1430,392669.15,1413608935,,,,,
1431,360203.31,1296731901,,,,,
1432,281601.84,1013766613,,,,,
1433,170622.27,614240175.2,,,,,
1434,55885.94,201189388.3,,,,,
1435,5221.44,18797192.34,,,,,
1436,156.69,564073.7662,,,,,
1437,0,0,,,,,
1438,0,0,,,,,
1439,0,0,,,,,
1440,0,0,,,,,
1441,0,0,,,,,
1442,0,0,,,,,
1443,0,0,,,,,
1444,0,0,,,,,
1445,0,0,,,,,
1446,0,0,,,,,
1447,0,0,,,,,
1448,0,0,,,,,
1449,85672.89,308422405.7,,,,,
1450,215467.29,775682239.1,,,,,
1451,325944.96,1173401851,,,,,
1452,399020.82,1436474963,,,,,
1453,432243.52,1556076679,,,,,
1454,427848.48,1540254541,,,,,
1455,396835.61,1428608179,,,,,
1456,322343.02,1160434875,,,,,
1457,206314.87,742733514.9,,,,,
1458,72132.72,259677777.4,,,,,
1459,6316.48,22739313.1,,,,,
1460,157.05,565394.6576,,,,,
1461,0,0,,,,,
1462,0,0,,,,,
1463,0,0,,,,,
1464,0,0,,,,,
1465,0,0,,,,,
1466,0,0,,,,,
1467,0,0,,,,,
1468,0,0,,,,,
1469,0,0,,,,,
1470,0,0,,,,,
1471,0,0,,,,,
1472,0,0,,,,,
1473,92521.09,333075922.7,,,,,
1474,185751.05,668703778.3,,,,,
1475,287124.57,1033648467,,,,,
1476,355155.4,1278559453,,,,,
1477,388183.42,1397460316,,,,,
1478,401163,1444186814,,,,,
1479,388375.78,1398152802,,,,,
1480,343155.2,1235358704,,,,,
1481,238519.7,858670908.4,,,,,
1482,86240.19,310464671,,,,,
1483,7322.28,26360222.5,,,,,
1484,154.4,555844.422,,,,,
1485,0,0,,,,,
1486,0,0,,,,,
1487,0,0,,,,,
1488,0,0,,,,,
1489,0,0,,,,,
1490,0,0,,,,,
1491,0,0,,,,,
1492,0,0,,,,,
1493,0,0,,,,,
1494,0,0,,,,,
1495,0,0,,,,,
1496,0,0,,,,,
1497,91203.65,328333145.3,,,,,
1498,204928.8,737743673.6,,,,,
1499,303034.23,1090923219,,,,,
1500,367707.57,1323747251,,,,,
1501,401860.17,1446696597,,,,,
1502,407123.71,1465645346,,,,,
1503,380808.86,1370911904,,,,,
1504,320236.79,1152852446,,,,,
1505,222188.39,799878206.5,,,,,
1506,77692.28,279692209.4,,,,,
1507,6291.88,22650775.19,,,,,
1508,116.06,417817.9406,,,,,
1509,0,0,,,,,
1510,0,0,,,,,
1511,0,0,,,,,
1512,0,0,,,,,
1513,0,0,,,,,
1514,0,0,,,,,
1515,0,0,,,,,
1516,0,0,,,,,
1517,0,0,,,,,
1518,0,0,,,,,
1519,0,0,,,,,
1520,3436.15,12370143.56,,,,,
1521,87739,315860402,,,,,
1522,210298.48,757074536.2,,,,,
1523,315270.32,1134973153,,,,,
1524,389122.84,1400842238,,,,,
1525,433473.22,1560503595,,,,,
1526,418407.01,1506265234,,,,,
1527,380477.56,1369719217,,,,,
1528,315584.61,1136104594,,,,,
1529,199918.17,719705409.3,,,,,
1530,66963.38,241068153.6,,,,,
1531,5867.56,21123214.39,,,,,
1532,153.64,553113.0152,,,,,
1533,0,0,,,,,
1534,0,0,,,,,
1535,0,0,,,,,
1536,0,0,,,,,
1537,0,0,,,,,
1538,0,0,,,,,
1539,0,0,,,,,
1540,0,0,,,,,
1541,0,0,,,,,
1542,0,0,,,,,
1543,0,0,,,,,
1544,5590.2,20124725.37,,,,,
1545,88014.18,316851058.1,,,,,
1546,207987.22,748753979.6,,,,,
1547,318190,1145484005,,,,,
1548,381261.75,1372542303,,,,,
1549,398953.23,1436231645,,,,,
1550,404314.79,1455533234,,,,,
1551,381602.22,1373767977,,,,,
1552,326006.57,1173623646,,,,,
1553,231177.46,832238864.7,,,,,
1554,85258.21,306929551.1,,,,,
1555,7135.58,25688105.95,,,,,
1556,153.51,552640.1649,,,,,
1557,0,0,,,,,
1558,0,0,,,,,
1559,0,0,,,,,
1560,0,0,,,,,
1561,0,0,,,,,
1562,0,0,,,,,
1563,0,0,,,,,
1564,0,0,,,,,
1565,0,0,,,,,
1566,0,0,,,,,
1567,0,0,,,,,
1568,5617.86,20224281.25,,,,,
1569,89285.03,321426121.7,,,,,
1570,208852.94,751870583.5,,,,,
1571,305509.18,1099833061,,,,,
1572,381224.73,1372409027,,,,,
1573,426217.05,1534381398,,,,,
1574,420259.03,1512932502,,,,,
1575,383455.78,1380440823,,,,,
1576,338989.23,1220361239,,,,,
1577,237976.47,856715306.4,,,,,
1578,86125.83,310052976.5,,,,,
1579,7257.74,26127867.26,,,,,
1580,154.25,555292.0229,,,,,
1581,0,0,,,,,
1582,0,0,,,,,
1583,0,0,,,,,
1584,0,0,,,,,
1585,0,0,,,,,
1586,0,0,,,,,
1587,0,0,,,,,
1588,0,0,,,,,
1589,0,0,,,,,
1590,0,0,,,,,
1591,0,0,,,,,
1592,10681.79,38454452.55,,,,,
1593,119314.64,429532720.6,,,,,
1594,178803.56,643692834,,,,,
1595,293444.72,1056400976,,,,,
1596,386097.69,1389951696,,,,,
1597,410510.84,1477839034,,,,,
1598,414744.98,1493081931,,,,,
1599,404307.3,1455506285,,,,,
1600,339051.64,1220585922,,,,,
1601,231875.98,834753522.7,,,,,
1602,85171.41,306617079.8,,,,,
1603,7088.31,25517917.79,,,,,
1604,154.32,555543.9962,,,,,
1605,0,0,,,,,
1606,0,0,,,,,
1607,0,0,,,,,
1608,0,0,,,,,
1609,0,0,,,,,
1610,0,0,,,,,
1611,0,0,,,,,
1612,0,0,,,,,
1613,0,0,,,,,
1614,0,0,,,,,
1615,0,0,,,,,
1616,9455.85,34041064.79,,,,,
1617,105510.94,379839392,,,,,
1618,211965.33,763075205.4,,,,,
1619,321282.83,1156618204,,,,,
1620,397713.48,1431768544,,,,,
1621,439212.27,1581164161,,,,,
1622,442477.09,1592917507,,,,,
1623,415151.58,1494545704,,,,,
1624,346110.95,1245999438,,,,,
1625,229126.72,824856175.6,,,,,
1626,82626.48,297455336.8,,,,,
1627,7419.82,26711366.34,,,,,
1628,192.3,692278.1503,,,,,
1629,0,0,,,,,
1630,0,0,,,,,
1631,0,0,,,,,
1632,0,0,,,,,
1633,0,0,,,,,
1634,0,0,,,,,
1635,0,0,,,,,
1636,0,0,,,,,
1637,0,0,,,,,
1638,0,0,,,,,
1639,0,0,,,,,
1640,9900.54,35641940.09,,,,,
1641,112509.71,405034942.2,,,,,
1642,192719.17,693789005.7,,,,,
1643,285553.02,1027990864,,,,,
1644,363644.23,1309119220,,,,,
1645,370274.09,1332986721,,,,,
1646,314422.18,1131919855,,,,,
1647,236440.98,851187518.4,,,,,
1648,197155.28,709759017.3,,,,,
1649,148432.77,534357968,,,,,
1650,57237.35,206054471.9,,,,,
1651,5424.8,19529263.61,,,,,
1652,155.07,558242.7202,,,,,
1653,0,0,,,,,
1654,0,0,,,,,
1655,0,0,,,,,
1656,0,0,,,,,
1657,0,0,,,,,
1658,0,0,,,,,
1659,0,0,,,,,
1660,0,0,,,,,
1661,0,0,,,,,
1662,0,0,,,,,
1663,0,0,,,,,
1664,5924.82,21329363.42,,,,,
1665,90237.83,324856192.5,,,,,
1666,207234.87,746045529.6,,,,,
1667,299254.15,1077314941,,,,,
1668,342099.62,1231558635,,,,,
1669,366504.09,1319414708,,,,,
1670,378037.79,1360936049,,,,,
1671,348126.05,1253253779,,,,,
1672,280647.99,1010332758,,,,,
1673,196585.27,707706972.9,,,,,
1674,76117.91,274024478.8,,,,,
1675,7197.69,25911679.37,,,,,
1676,193.62,697037.3833,,,,,
1677,0,0,,,,,
1678,0,0,,,,,
1679,0,0,,,,,
1680,0,0,,,,,
1681,0,0,,,,,
1682,0,0,,,,,
1683,0,0,,,,,
1684,0,0,,,,,
1685,0,0,,,,,
1686,0,0,,,,,
1687,0,0,,,,,
1688,10266.95,36961015.88,,,,,
1689,110110.17,396396598.4,,,,,
1690,186250.89,670503190.8,,,,,
1691,289283.53,1041420716,,,,,
1692,369574.06,1330466620,,,,,
1693,414801.01,1493283652,,,,,
1694,413563.47,1488828501,,,,,
1695,376773.76,1356385550,,,,,
1696,336236.65,1210451927,,,,,
1697,232298.24,836273649.3,,,,,
1698,83997.18,302389841.9,,,,,
1699,7409.1,26672771.01,,,,,
1700,191.72,690187.5677,,,,,
1701,0,0,,,,,
1702,0,0,,,,,
1703,0,0,,,,,
1704,0,0,,,,,
1705,0,0,,,,,
1706,0,0,,,,,
1707,0,0,,,,,
1708,0,0,,,,,
1709,0,0,,,,,
1710,0,0,,,,,
1711,0,0,,,,,
1712,6183.47,22260490.59,,,,,
1713,94200.52,339121886.7,,,,,
1714,211576.7,761676127.6,,,,,
1715,312962.95,1126666632,,,,,
1716,371834.94,1338605773,,,,,
1717,393609.34,1416993611,,,,,
1718,398738.19,1435457500,,,,,
1719,375870.58,1353134086,,,,,
1720,336191.76,1210290320,,,,,
1721,232763.07,837947051.8,,,,,
1722,84778.48,305202524,,,,,
1723,7444.34,26799606.67,,,,,
1724,189.07,680640.3119,,,,,
1725,0,0,,,,,
1726,0,0,,,,,
1727,0,0,,,,,
1728,0,0,,,,,
1729,0,0,,,,,
1730,0,0,,,,,
1731,0,0,,,,,
1732,0,0,,,,,
1733,0,0,,,,,
1734,0,0,,,,,
1735,0,0,,,,,
1736,10033.13,36119274.1,,,,,
1737,93540.99,336747562,,,,,
1738,209616.34,754618822.5,,,,,
1739,316740.15,1140264540,,,,,
1740,385226.72,1386816198,,,,,
1741,416208.84,1498351832,,,,,
1742,404385.88,1455789171,,,,,
1743,364679.29,1312845450,,,,,
1744,310460.69,1117658489,,,,,
1745,215384.58,775384474.3,,,,,
1746,80400,289440002.1,,,,,
1747,7232.92,26038507.99,,,,,
1748,187.55,675190.5646,,,,,
1749,0,0,,,,,
1750,0,0,,,,,
1751,0,0,,,,,
1752,0,0,,,,,
1753,0,0,,,,,
1754,0,0,,,,,
1755,0,0,,,,,
1756,0,0,,,,,
1757,0,0,,,,,
1758,0,0,,,,,
1759,0,0,,,,,
1760,11293.97,40658286.37,,,,,
1761,93662.52,337185077.5,,,,,
1762,208193.88,749497951.4,,,,,
1763,301956.72,1087044206,,,,,
1764,355691.19,1280488292,,,,,
1765,403107.36,1451186492,,,,,
1766,418905.72,1508060576,,,,,
1767,389260.6,1401338176,,,,,
1768,330006.24,1188022470,,,,,
1769,225065.58,810236098.9,,,,,
1770,82092.94,295534583.1,,,,,
1771,7596.16,27346173.86,,,,,
1772,221.89,798815.5945,,,,,
1773,0,0,,,,,
1774,0,0,,,,,
1775,0,0,,,,,
1776,0,0,,,,,
1777,0,0,,,,,
1778,0,0,,,,,
1779,0,0,,,,,
1780,0,0,,,,,
1781,0,0,,,,,
1782,0,0,,,,,
1783,0,0,,,,,
1784,11641.56,41909629.35,,,,,
1785,95174.23,342627229.3,,,,,
1786,209034.22,752523190.9,,,,,
1787,296112.89,1066006393,,,,,
1788,364798.2,1313273535,,,,,
1789,407070.66,1465454390,,,,,
1790,415278.16,1495001372,,,,,
1791,393548.18,1416773446,,,,,
1792,338418.66,1218307185,,,,,
1793,234444.95,844001835,,,,,
1794,85684.5,308464198.2,,,,,
1795,7816.49,28139370.25,,,,,
1796,226.52,815468.4071,,,,,
1797,0,0,,,,,
1798,0,0,,,,,
1799,0,0,,,,,
1800,0,0,,,,,
1801,0,0,,,,,
1802,0,0,,,,,
1803,0,0,,,,,
1804,0,0,,,,,
1805,0,0,,,,,
1806,0,0,,,,,
1807,0,0,,,,,
1808,20664.93,74393738.9,,,,,
1809,124290.55,447445986.2,,,,,
1810,203806.01,733701629.9,,,,,
1811,279815.38,1007335368,,,,,
1812,330200.2,1188720727,,,,,
1813,364269.26,1311369323,,,,,
1814,352106.07,1267581847,,,,,
1815,286073.42,1029864310,,,,,
1816,233625.01,841050036.1,,,,,
1817,164698.61,592914986.1,,,,,
1818,61362.39,220904603.7,,,,,
1819,6310.92,22719319.47,,,,,
1820,228.54,822750.4195,,,,,
1821,0,0,,,,,
1822,0,0,,,,,
1823,0,0,,,,,
1824,0,0,,,,,
1825,0,0,,,,,
1826,0,0,,,,,
1827,0,0,,,,,
1828,0,0,,,,,
1829,0,0,,,,,
1830,0,0,,,,,
1831,0,0,,,,,
1832,17014.72,61252982.59,,,,,
1833,106965.59,385076118.7,,,,,
1834,211386.52,760991467.5,,,,,
1835,299097.8,1076752070,,,,,
1836,349161.59,1256981737,,,,,
1837,383625.43,1381051558,,,,,
1838,384377.15,1383757739,,,,,
1839,365276.89,1314996817,,,,,
1840,326951.92,1177026908,,,,,
1841,230223.66,828805168.9,,,,,
1842,83867.22,301921987.1,,,,,
1843,7776.81,27996531.77,,,,,
1844,230.52,829860.6416,,,,,
1845,0,0,,,,,
1846,0,0,,,,,
1847,0,0,,,,,
1848,0,0,,,,,
1849,0,0,,,,,
1850,0,0,,,,,
1851,0,0,,,,,
1852,0,0,,,,,
1853,0,0,,,,,
1854,0,0,,,,,
1855,0,0,,,,,
1856,11422.29,41120230.65,,,,,
1857,100900.06,363240209,,,,,
1858,219253.84,789313818.3,,,,,
1859,307839.01,1108220437,,,,,
1860,366959.83,1321055373,,,,,
1861,413385.75,1488188691,,,,,
1862,412243.89,1484078018,,,,,
1863,376312.34,1354724437,,,,,
1864,322956.43,1162643159,,,,,
1865,233283.25,839819716.1,,,,,
1866,86749.53,312298320.6,,,,,
1867,7933.44,28560392.84,,,,,
1868,228.36,822111.429,,,,,
1869,0,0,,,,,
1870,0,0,,,,,
1871,0,0,,,,,
1872,0,0,,,,,
1873,0,0,,,,,
1874,0,0,,,,,
1875,0,0,,,,,
1876,0,0,,,,,
1877,0,0,,,,,
1878,0,0,,,,,
1879,0,0,,,,,
1880,11475.1,41310344.62,,,,,
1881,99241.53,357269496,,,,,
1882,216686.17,780070219.4,,,,,
1883,318997.3,1148390262,,,,,
1884,383891.11,1382008009,,,,,
1885,419930.36,1511749294,,,,,
1886,418179.62,1505446617,,,,,
1887,376932.93,1356958542,,,,,
1888,329610.84,1186599033,,,,,
1889,225206.02,810741685.9,,,,,
1890,80806.11,290901981.5,,,,,
1891,7501.37,27004922.47,,,,,
1892,224.61,808600.8875,,,,,
1893,0,0,,,,,
1894,0,0,,,,,
1895,0,0,,,,,
1896,0,0,,,,,
1897,0,0,,,,,
1898,0,0,,,,,
1899,0,0,,,,,
1900,0,0,,,,,
1901,0,0,,,,,
1902,0,0,,,,,
1903,0,0,,,,,
1904,18074.08,65066685.08,,,,,
1905,99191.31,357088708.6,,,,,
1906,214575.15,772470541.6,,,,,
1907,303458.18,1092449461,,,,,
1908,367077.21,1321477942,,,,,
1909,402651.24,1449544454,,,,,
