Hour,Hydrogen_Produced_kg,Hydrogen_Stored_kg,Hydrogen_Used_kg,Electrolysis_Heat_Gain_kWh,FuelCell_Heat_Gain_kWh,Electrolysis Heat Consummed_kW,Energy_Consumption_kWh,Generated_PV_Power_kW,P_net_kW,Electrolysis Energy Consummed_kW,Fuel Cell Generated Energy_kWh,Useful_Energy_After_Storage_kWh,Water_Waste_filtered_kg,Tap_Water_Used_kg,Water_Needed_kg,Water_Produced_in_FuelCell_kg
132,1.6820679454395147,4.4762335073330295,0.0,28.03166231074951,0.0,1.171840668656195,85.79340404750161,179.23227841666665,93.43887436916503,93.43887436916503,0.0,85.79340487293823,78.84504095647884,15.138611508955632,15.138611508955632,0.0
133,1.6309603576234704,6.1071938649565,0.0,27.179954359795133,0.0,1.1362357158110177,84.90404052290512,175.5038883888889,90.59984786598378,90.59984786598378,0.0,84.90404135460419,69.91918726329251,14.678643218611233,14.678643218611233,0.0
134,1.3027545390403452,7.409948403996845,0.0,21.710404393107353,0.0,0.907585662198107,84.41711074519769,156.78512538888887,72.36801464369118,72.36801464369118,0.0,84.41711287356891,60.99333357010616,11.724790851363107,11.724790851363107,0.0
135,0.7543877419617836,8.164336145958629,0.0,12.571871719793123,0.0,0.5255567935667093,86.18915365624514,128.09539272222221,41.906239065977076,41.906239065977076,0.0,86.1891527656737,69.91918726329251,6.789489677656053,6.789489677656053,0.0
136,0.0,6.5331807354380835,1.6311554105205457,0.0,7.828763015901568,0.0,91.73527530173007,52.591460222222224,-39.143815079507846,0.0,39.14381507950784,91.73527530173007,81.82032552087425,0.0,0.0,14.68039869468491
137,0.0,3.407868204184958,3.1253125312531256,0.0,15.0,0.0,97.65662665636488,6.044188005555555,-91.61243865080932,0.0,75.0,81.04418800555555,108.59788660043309,0.0,0.0,28.12781278127813
138,0.0,0.28255567293183237,3.1253125312531256,0.0,15.0,0.0,98.70813491298831,0.23479617575,-98.47333873723831,0.0,75.0,75.23479617575,127.93723626900338,0.0,0.0,28.12781278127813
139,0.0,0.0,0.28255567293183237,0.0,1.356131603349788,0.0,97.16447125227872,0.0,-97.16447125227872,0.0,6.78065801674894,6.78065801674894,121.98666714021263,0.0,0.0,2.5430010563864913
140,0.0,0.0,0.0,0.0,0.0,0.0,95.94719776441806,0.0,-95.94719776441806,0.0,0.0,0.0,111.57317116482857,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,91.935388860989,0.0,-91.935388860989,0.0,0.0,0.0,90.74617921406045,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,85.38473174922545,0.0,-85.38473174922545,0.0,0.0,0.0,78.84504095647884,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,79.77646430984174,0.0,-79.77646430984174,0.0,0.0,0.0,43.14162618373354,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,75.49031454229751,0.0,-75.49031454229751,0.0,0.0,0.0,11.901138257581461,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,74.55773026434493,0.0,-74.55773026434493,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,74.31427971782391,0.0,-74.31427971782391,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,74.45594108728774,0.0,-74.45594108728774,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,74.92848163722897,0.0,-74.92848163722897,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,78.19151259074606,0.0,-78.19151259074606,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,81.1620785848348,0.0,-81.1620785848348,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,83.5689425455182,0.0,-83.5689425455182,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,82.88452745897693,32.98886644444445,-49.895661014532486,0.0,0.0,32.98886644444445,142.81365909098065,0.0,0.0,0.0
153,0.4407897768499192,0.4407897768499192,0.0,7.345761631203903,0.0,0.30708354453877706,83.73183092376476,108.21770302777777,24.485872104013012,24.485872104013012,0.0,83.73183023868478,124.961951704608,3.967107991649273,3.967107991649273,0.0
154,1.045516769534462,1.4863065463843812,0.0,17.42353696429181,0.0,0.7283766827756751,84.19177028569398,142.27022683333334,58.07845654763936,58.07845654763936,0.0,84.19177157841074,113.06081344702626,9.409650925810158,9.409650925810158,0.0
155,1.994991788008905,3.481298334393286,0.0,33.2465381471684,0.0,1.3898442789795369,84.55741362054977,195.37920744444443,110.82179382389467,110.82179382389467,0.0,84.55741507009627,90.74617921406045,17.954926092080143,17.954926092080143,0.0
156,2.8215242842603914,6.3028226186536775,0.0,47.02070219719942,0.0,1.9656619180347392,85.65706395377973,242.39273794444446,156.73567399066474,156.73567399066474,0.0,85.65706528294035,78.84504095647884,25.393718558343522,25.393718558343522,0.0
157,3.486425493330707,9.789248111984385,0.0,58.10128084635623,0.0,2.4288764270203926,84.70255717881255,278.37349333333333,193.67093615452077,193.67093615452077,0.0,84.70255485973473,69.91918726329251,31.377829439976363,31.377829439976363,0.0
158,3.452169636842078,13.241417748826462,0.0,57.53040699797322,0.0,2.4050115136666474,84.40403678453367,276.1720601111111,191.7680233265774,191.7680233265774,0.0,84.40403670738048,60.99333357010616,31.0695267315787,31.0695267315787,0.0
159,2.2425148332606692,15.483932582087132,0.0,37.37150969628905,0.0,1.5622853338382663,86.17447840125872,210.7461773888889,124.57169898763017,124.57169898763017,0.0,86.17447994468192,69.91918726329251,20.182633499346025,20.182633499346025,0.0
160,0.0,15.205751407088004,0.27818117499912726,0.0,1.3351361130318113,0.0,91.52066381515905,84.84498325,-6.675680565159055,0.0,6.675680565159056,91.52066381515905,81.82032552087425,0.0,0.0,2.5036305749921453
161,0.0,12.080438875834878,3.1253125312531256,0.0,15.0,0.0,98.22601725112989,8.593938494444444,-89.63207875668544,0.0,75.0,83.59393849444444,108.59788660043309,0.0,0.0,28.12781278127813
162,0.0,8.955126344581751,3.1253125312531256,0.0,15.0,0.0,99.0767981079075,0.23379788141666666,-98.84300022649084,0.0,75.0,75.23379788141666,127.93723626900338,0.0,0.0,28.12781278127813
163,0.0,5.8298138133286255,3.1253125312531256,0.0,15.0,0.0,97.96319562089307,0.0,-97.96319562089307,0.0,75.0,75.0,121.98666714021263,0.0,0.0,28.12781278127813
164,0.0,2.7045012820755,3.1253125312531256,0.0,15.0,0.0,96.08856342877331,0.0,-96.08856342877331,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
165,0.0,0.0,2.7045012820755,0.0,12.980307993347004,0.0,91.63759224923707,0.0,-91.63759224923707,0.0,64.90153996673502,64.90153996673502,90.74617921406045,0.0,0.0,24.3405115386795
166,0.0,0.0,0.0,0.0,0.0,0.0,84.88359071573771,0.0,-84.88359071573771,0.0,0.0,0.0,78.84504095647884,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,79.21549439630405,0.0,-79.21549439630405,0.0,0.0,0.0,43.14162618373354,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,74.57280081069322,0.0,-74.57280081069322,0.0,0.0,0.0,11.901138257581461,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,73.43054403095678,0.0,-73.43054403095678,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,72.79983752842564,0.0,-72.79983752842564,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,71.25363708541316,0.0,-71.25363708541316,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,71.86302364736207,0.0,-71.86302364736207,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,75.64618689308847,0.0,-75.64618689308847,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,79.93416877514652,0.0,-79.93416877514652,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,82.805219612073,0.0,-82.805219612073,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,82.0811429546578,41.040305305555556,-41.04083764910225,0.0,0.0,41.040305305555556,142.81365909098065,0.0,0.0,0.0
177,0.944547871122037,0.944547871122037,0.0,15.740890272248745,0.0,0.6580350168816856,82.3885981758375,134.85823241666665,52.46963424082915,52.46963424082915,0.0,82.38859723557887,124.961951704608,8.500930840098333,8.500930840098333,0.0
178,1.9035964503557987,2.848144321477836,0.0,31.723434845179384,0.0,1.3261721937478732,83.1299267938465,188.87470961111111,105.74478281726462,105.74478281726462,0.0,83.12992701157268,113.06081344702626,17.13236805320219,17.13236805320219,0.0
179,3.0439326105894127,5.892076932067249,0.0,50.72713695547256,0.0,2.1206063853772905,84.17490750953591,253.26536402777776,169.09045651824187,169.09045651824187,0.0,84.17490482042443,90.74617921406045,27.395393495304713,27.395393495304713,0.0
180,3.9167081439380667,9.808785076005314,0.0,65.27194121872787,0.0,2.7286400069435195,85.0005114931293,302.5736488888889,217.5731373957596,217.5731373957596,0.0,85.00051229210152,78.84504095647884,35.2503732954426,35.2503732954426,0.0
181,4.2414650817849635,14.050250157790277,0.0,70.68401558794642,0.0,2.954887340310191,84.75894692906746,320.3723322222222,235.61338529315475,235.61338529315475,0.0,84.758945294765,69.91918726329251,38.173185736064674,38.173185736064674,0.0
182,3.745477126037266,17.795727283827542,0.0,62.41837630541104,0.0,2.6093490644726285,83.40302231529651,291.46427666666665,208.06125435137014,208.06125435137014,0.0,83.40302469479056,60.99333357010616,33.709294134335394,33.709294134335394,0.0
183,2.38124674568662,20.176974029514163,0.0,39.68347701686752,0.0,1.6589352328283453,85.09472674933046,217.37298347222222,132.27825672289174,132.27825672289174,0.0,85.09472463637468,69.91918726329251,21.43122071117958,21.43122071117958,0.0
184,0.0,20.146322257019122,0.030651772495040742,0.0,0.14711379512539793,0.0,89.79612244784921,89.06055347222222,-0.7355689756269896,0.0,0.7355689756269896,89.79612244784921,81.82032552087425,0.0,0.0,0.27586595245536666
185,0.0,17.021009725765996,3.1253125312531256,0.0,15.0,0.0,97.20213622840832,9.205744302777777,-87.99639192563055,0.0,75.0,84.20574430277777,108.59788660043309,0.0,0.0,28.12781278127813
186,0.0,13.89569719451287,3.1253125312531256,0.0,15.0,0.0,98.16175464238773,0.2331455536111111,-97.92860908877662,0.0,75.0,75.23314555361111,127.93723626900338,0.0,0.0,28.12781278127813
187,0.0,10.770384663259744,3.1253125312531256,0.0,15.0,0.0,96.85995160601583,0.0,-96.85995160601583,0.0,75.0,75.0,121.98666714021263,0.0,0.0,28.12781278127813
188,0.0,7.645072132006618,3.1253125312531256,0.0,15.0,0.0,96.48768146061903,0.0,-96.48768146061903,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
189,0.0,4.519759600753492,3.1253125312531256,0.0,15.0,0.0,91.67274217682034,0.0,-91.67274217682034,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
190,0.0,1.3944470695003663,3.1253125312531256,0.0,15.0,0.0,85.36117385757821,0.0,-85.36117385757821,0.0,75.0,75.0,78.84504095647884,0.0,0.0,28.12781278127813
191,0.0,0.0,1.3944470695003663,0.0,6.692676599008397,0.0,80.16964072116349,0.0,-80.16964072116349,0.0,33.46338299504198,33.46338299504198,43.14162618373354,0.0,0.0,12.550023625503297
192,0.0,0.0,0.0,0.0,0.0,0.0,76.31917594465685,0.0,-76.31917594465685,0.0,0.0,0.0,11.901138257581461,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,75.22025870025928,0.0,-75.22025870025928,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,74.84518695833808,0.0,-74.84518695833808,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,74.42685313600147,0.0,-74.42685313600147,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,75.2885819067266,0.0,-75.2885819067266,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,78.32675830412936,0.0,-78.32675830412936,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,81.83818099223642,0.0,-81.83818099223642,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,85.42002637973451,0.0,-85.42002637973451,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,85.94998748312517,45.29070905555555,-40.65927842756962,0.0,0.0,45.29070905555555,142.81365909098065,0.0,0.0,0.0
201,1.1728214268190245,1.1728214268190245,0.0,19.545069077939043,0.0,0.8170655940172535,85.93491232353651,151.08514258333332,65.15023025979681,65.15023025979681,0.0,85.93491120956355,124.961951704608,10.55539284137122,10.55539284137122,0.0
202,2.1187499929668636,3.291571419785888,0.0,35.308968632792784,0.0,1.4760624951002481,86.26604772402403,203.96260983333332,117.69656210930928,117.69656210930928,0.0,86.26604782019898,113.06081344702626,19.06874993670177,19.06874993670177,0.0
203,3.2437972506864723,6.53536867047236,0.0,54.05788118269006,0.0,2.259845417978242,85.94022447436647,266.13316175,180.19293727563354,180.19293727563354,0.0,85.94022328947975,90.74617921406045,29.19417525617825,29.19417525617825,0.0
204,3.5913765847905528,10.126745255262913,0.0,59.85029078553456,0.0,2.501992354070752,85.22066849266258,284.7216377777778,199.50096928511522,199.50096928511522,0.0,85.22067004974652,78.84504095647884,32.32238926311498,32.32238926311498,0.0
205,3.1622362177203898,13.288981472983302,0.0,52.698666568310294,0.0,2.203024565011871,83.81192438341012,259.4741462777778,175.66222189436766,175.66222189436766,0.0,83.81192690332905,69.91918726329251,28.46012595948351,28.46012595948351,0.0
206,2.098632262685885,15.387613735669188,0.0,34.97370665766027,0.0,1.4620471430044997,83.35107758557687,199.9300997777778,116.57902219220092,116.57902219220092,0.0,83.3510777151544,60.99333357010616,18.887690364172965,18.887690364172965,0.0
207,0.8630393867341376,16.250653122403325,0.0,14.382551379924402,0.0,0.6012507727581159,84.6737532613631,132.61559119444445,47.941837933081345,47.941837933081345,0.0,84.6737528295597,69.91918726329251,7.7673544806072385,7.7673544806072385,0.0
208,0.0,14.916272986291197,1.3343801361121272,0.0,6.404384150872876,0.0,90.07330542103105,58.05138466666667,-32.02192075436438,0.0,32.02192075436438,90.07330542103105,81.82032552087425,0.0,0.0,12.009421225009145
209,0.0,11.790960455038071,3.1253125312531256,0.0,15.0,0.0,95.580748507531,6.4437243,-89.137024207531,0.0,75.0,81.4437243,108.59788660043309,0.0,0.0,28.12781278127813
210,0.0,8.665647923784945,3.1253125312531256,0.0,15.0,0.0,96.16431967062427,0.1941967751111111,-95.97012289551316,0.0,75.0,75.19419677511111,127.93723626900338,0.0,0.0,28.12781278127813
211,0.0,5.540335392531819,3.1253125312531256,0.0,15.0,0.0,95.58483288204916,0.0,-95.58483288204916,0.0,75.0,75.0,121.98666714021263,0.0,0.0,28.12781278127813
212,0.0,2.4150228612786937,3.1253125312531256,0.0,15.0,0.0,94.48586248714395,0.0,-94.48586248714395,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
213,0.0,0.0,2.4150228612786937,0.0,11.590950523164317,0.0,90.93730692458716,0.0,-90.93730692458716,0.0,57.954752615821576,57.954752615821576,90.74617921406045,0.0,0.0,21.735205751508243
214,0.0,0.0,0.0,0.0,0.0,0.0,84.45910524974686,0.0,-84.45910524974686,0.0,0.0,0.0,78.84504095647884,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,78.95203049357649,0.0,-78.95203049357649,0.0,0.0,0.0,43.14162618373354,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,75.02359418815928,0.0,-75.02359418815928,0.0,0.0,0.0,11.901138257581461,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,73.3517679055798,0.0,-73.3517679055798,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,72.25893623260211,0.0,-72.25893623260211,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,71.25284185023828,0.0,-71.25284185023828,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,72.0131952504473,0.0,-72.0131952504473,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,75.95713545424921,0.0,-75.95713545424921,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,79.8354148089352,0.0,-79.8354148089352,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,83.50755364609321,0.0,-83.50755364609321,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,83.34678384769596,42.55690219444445,-40.78988165325151,0.0,0.0,42.55690219444445,142.81365909098065,0.0,0.0,0.0
225,0.7449239763625476,0.7449239763625476,0.0,12.414158066081855,0.0,0.5189637035325747,83.21755705750492,124.59808394444444,41.38052688693952,41.38052688693952,0.0,83.21755574750729,124.961951704608,6.704315787262928,6.704315787262928,0.0
226,0.9412914677352027,1.6862154440977504,0.0,15.686622309807152,0.0,0.6557663891888579,83.45464555064281,135.74338658333332,52.28874103269051,52.28874103269051,0.0,83.45464686675255,113.06081344702626,8.471623209616824,8.471623209616824,0.0
227,1.6949181369207984,3.381133581018549,0.0,28.245810751785104,0.0,1.1807929687214893,85.11098824404968,179.26369075000002,94.15270250595034,94.15270250595034,0.0,85.11098785013537,90.74617921406045,15.254263232287185,15.254263232287185,0.0
228,2.5873684832898247,5.968502064308374,0.0,43.11849577402493,0.0,1.8025333766919112,86.2240723921391,229.95239163888888,143.72831924674978,143.72831924674978,0.0,86.224071367776,78.84504095647884,23.286316349608423,23.286316349608423,0.0
229,2.833376710780204,8.801878775088579,0.0,47.218222885152095,0.0,1.9739191085102088,86.5348506606041,243.92892694444444,157.39407628384032,157.39407628384032,0.0,86.53485263218798,69.91918726329251,25.500390397021835,25.500390397021835,0.0
230,2.4151683808807887,11.217047155969368,0.0,40.24878106737834,0.0,1.6825673053469492,86.9747298309611,221.1373333888889,134.1626035579278,134.1626035579278,0.0,86.97472777494387,60.99333357010616,21.7365154279271,21.7365154279271,0.0
231,1.4715410150174246,12.688588170986792,0.0,24.52323101526538,0.0,1.0251735737954724,88.69481508800428,170.4389184722222,81.74410338421794,81.74410338421794,0.0,88.69481582074083,69.91918726329251,13.243869135156821,13.243869135156821,0.0
232,0.0,11.666473319793045,1.0221148511937477,0.0,4.905660670601415,0.0,94.22410288078486,69.69579952777778,-24.528303353007075,0.0,24.528303353007075,94.22410288078486,81.82032552087425,0.0,0.0,9.19903366074373
233,0.0,8.54116078853992,3.1253125312531256,0.0,15.0,0.0,98.73790262504306,8.044088311111112,-90.69381431393195,0.0,75.0,83.04408831111111,108.59788660043309,0.0,0.0,28.12781278127813
234,0.0,5.415848257286793,3.1253125312531256,0.0,15.0,0.0,98.53577950035168,0.27580095788888886,-98.25997854246279,0.0,75.0,75.27580095788889,127.93723626900338,0.0,0.0,28.12781278127813
235,0.0,2.2905357260336676,3.1253125312531256,0.0,15.0,0.0,97.25030342518542,0.0,-97.25030342518542,0.0,75.0,75.0,121.98666714021263,0.0,0.0,28.12781278127813
236,0.0,0.0,2.2905357260336676,0.0,10.993472027813107,0.0,95.47795202083373,0.0,-95.47795202083373,0.0,54.96736013906553,54.96736013906553,111.57317116482857,0.0,0.0,20.614821534303008
237,0.0,0.0,0.0,0.0,0.0,0.0,90.53664996038688,0.0,-90.53664996038688,0.0,0.0,0.0,90.74617921406045,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,83.33175911654125,0.0,-83.33175911654125,0.0,0.0,0.0,78.84504095647884,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,77.34836383724947,0.0,-77.34836383724947,0.0,0.0,0.0,43.14162618373354,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,72.93878052333555,0.0,-72.93878052333555,0.0,0.0,0.0,11.901138257581461,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,71.90119188295007,0.0,-71.90119188295007,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,71.27509590149693,0.0,-71.27509590149693,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,70.67976633999913,0.0,-70.67976633999913,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,71.61826850495969,0.0,-71.61826850495969,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,74.63606355810434,0.0,-74.63606355810434,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,78.23127196900275,0.0,-78.23127196900275,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,82.37451440375693,0.0,-82.37451440375693,0.0,0.0,0.0,148.7642282197715,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,83.02683026712235,38.16866072222222,-44.85816954490013,0.0,0.0,38.16866072222222,142.81365909098065,0.0,0.0,0.0
249,0.9549014190049258,0.9549014190049258,0.0,15.913432147717087,0.0,0.6652479885734316,82.9831795076097,136.02795333333333,53.044773825723624,53.044773825723624,0.0,82.98317820775985,124.961951704608,8.594112771044331,8.594112771044331,0.0
250,2.1803656929612125,3.1352671119661384,0.0,36.3357942731986,0.0,1.518988099429645,85.25163078378245,206.3709450277778,121.11931424399535,121.11931424399535,0.0,85.25163370198459,113.06081344702623,19.623291236650914,19.623291236650914,0.0
251,3.5599497991643023,6.695216911130441,0.0,59.326563403073095,0.0,2.4800983600844635,87.14021226753407,284.8954236111111,197.755211343577,197.755211343577,0.0,87.14020976094399,90.74617921406045,32.03954819247872,32.03954819247872,0.0
252,4.235351014949083,10.930567926079524,0.0,70.58212466412647,0.0,2.950627873747861,87.41675500846732,322.6905038888889,235.27374888042158,235.27374888042158,0.0,87.41675217307714,78.84504095647884,38.11815913454175,38.11815913454175,0.0
253,3.980796353043456,14.91136427912298,0.0,66.33997122346919,0.0,2.7732881259536075,87.44657036621379,308.5798077777778,221.13323741156398,221.13323741156398,0.0,87.44657195869387,69.91918726329251,35.827167177391104,35.827167177391104,0.0
254,2.972968913810546,17.884333192933525,0.0,49.54452694865275,0.0,2.0711683432880137,87.19188836560191,252.34031152777777,165.14842316217585,165.14842316217585,0.0,87.19188736572168,60.99333357010616,26.756720224294916,26.756720224294916,0.0
255,1.4427417809302707,19.327074973863795,0.0,24.04329177920296,0.0,1.005110107381422,88.14766426376791,168.29197019444445,80.14430593067654,80.14430593067654,0.0,88.14766417116921,69.91918726329251,12.984676028372437,12.984676028372437,0.0
256,0.0,18.19592061651394,1.1311543573498537,0.0,5.42899796118777,0.0,93.06582894482774,65.9208391388889,-27.14498980593885,0.0,27.14498980593885,93.06582894482774,81.82032552087425,0.0,0.0,10.180389216148683
257,0.0,15.070608085260815,3.1253125312531256,0.0,15.0,0.0,98.07938959407618,6.846701052777777,-91.2326885412984,0.0,75.0,81.84670105277777,108.59788660043309,0.0,0.0,28.12781278127813
258,0.0,11.94529555400769,3.1253125312531256,0.0,15.0,0.0,98.49776480722964,0.19302401544444445,-98.30474079178519,0.0,75.0,75.19302401544445,127.93723626900338,0.0,0.0,28.12781278127813
259,0.0,8.819983022754563,3.1253125312531256,0.0,15.0,0.0,97.30064233105219,0.0,-97.30064233105219,0.0,75.0,75.0,121.98666714021263,0.0,0.0,28.12781278127813
260,0.0,5.694670491501437,3.1253125312531256,0.0,15.0,0.0,95.91066800482442,0.0,-95.91066800482442,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
261,0.0,2.5693579602483116,3.1253125312531256,0.0,15.0,0.0,92.05044941722079,0.0,-92.05044941722079,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
262,0.0,0.0,2.5693579602483116,0.0,12.331684917370977,0.0,85.76517111995487,0.0,-85.76517111995487,0.0,61.65842458685488,61.65842458685488,78.84504095647884,0.0,0.0,23.124221642234804
263,0.0,0.0,0.0,0.0,0.0,0.0,80.55327656446302,0.0,-80.55327656446302,0.0,0.0,0.0,43.14162618373354,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,76.22171096620464,0.0,-76.22171096620464,0.0,0.0,0.0,11.901138257581461,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0,75.41610268945834,0.0,-75.41610268945834,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,74.51412179369925,0.0,-74.51412179369925,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
